Date,Open,High,Low,Close,Adj Close,Volume
1993-09-29,46.1875,46.3125,45.96875,46.03125,26.49669647216797,221000
1993-09-30,46.03125,46.125,45.84375,45.9375,26.44273567199707,99300
1993-10-01,45.875,46.21875,45.8125,46.15625,26.56864356994629,22700
1993-10-04,46.21875,46.21875,46.09375,46.21875,26.604629516601562,1038500
1993-10-05,46.3125,46.3125,46.0,46.15625,26.56864356994629,436500
1993-10-06,46.1875,46.375,46.125,46.125,26.550674438476562,209200
1993-10-07,46.1875,46.1875,45.96875,46.0,26.478702545166016,59400
1993-10-08,46.125,46.15625,45.71875,46.0625,26.51469612121582,54400
1993-10-11,46.15625,46.25,46.15625,46.15625,26.56864356994629,467100
1993-10-12,46.21875,46.25,46.1875,46.21875,26.604629516601562,26200
1993-10-13,46.25,46.25,46.15625,46.21875,26.604629516601562,139100
1993-10-14,46.40625,46.8125,46.28125,46.8125,26.94641876220703,108100
1993-10-15,47.03125,47.15625,46.90625,47.0625,27.090314865112305,1502500
1993-10-18,47.03125,47.03125,46.875,46.9375,27.01836395263672,722400
1993-10-19,46.875,46.96875,46.59375,46.59375,26.820499420166016,880100
1993-10-20,46.75,46.75,46.5625,46.65625,26.856460571289062,230400
1993-10-21,46.6875,46.6875,46.53125,46.59375,26.820499420166016,56200
1993-10-22,46.65625,46.84375,46.375,46.375,26.694557189941406,390700
1993-10-25,46.40625,46.5625,46.28125,46.5,26.766525268554688,114500
1993-10-26,46.46875,46.5,46.3125,46.46875,26.74853515625,186200
1993-10-27,46.40625,46.53125,46.40625,46.5,26.766525268554688,118400
1993-10-28,46.5625,46.96875,46.5625,46.84375,26.964393615722656,129600
1993-10-29,46.8125,46.875,46.78125,46.84375,26.964393615722656,80700
1993-11-01,46.78125,47.0,46.78125,46.96875,27.03634262084961,36400
1993-11-02,46.90625,47.0,46.65625,46.9375,27.01836395263672,262100
1993-11-03,46.90625,46.90625,46.125,46.34375,26.67658042907715,479100
1993-11-04,46.34375,46.34375,45.8125,45.84375,26.388771057128906,130400
1993-11-05,45.71875,46.0625,45.53125,46.0625,26.51469612121582,363200
1993-11-08,46.09375,46.25,45.96875,46.125,26.550674438476562,367600
1993-11-09,46.4375,46.46875,46.125,46.15625,26.56864356994629,246900
1993-11-10,46.15625,46.5,46.03125,46.5,26.766525268554688,46500
1993-11-11,46.5,46.625,46.34375,46.375,26.694557189941406,88900
1993-11-12,46.46875,46.75,46.4375,46.59375,26.820499420166016,108200
1993-11-15,46.6875,46.6875,46.4375,46.5625,26.80251121520996,243300
1993-11-16,46.65625,46.8125,46.46875,46.78125,26.928415298461914,492600
1993-11-17,46.8125,46.8125,46.40625,46.53125,26.78451156616211,39600
1993-11-18,46.46875,46.5625,46.28125,46.40625,26.712575912475586,240800
1993-11-19,46.25,46.375,46.21875,46.3125,26.658601760864258,106000
1993-11-22,46.1875,46.21875,45.875,46.03125,26.49669647216797,165300
1993-11-23,46.28125,46.3125,46.03125,46.28125,26.64061737060547,89700
1993-11-24,46.40625,46.5,46.34375,46.46875,26.74853515625,77200
1993-11-26,46.59375,46.59375,46.46875,46.5,26.766525268554688,1019800
1993-11-29,46.625,46.71875,46.3125,46.3125,26.658601760864258,517500
1993-11-30,46.28125,46.5625,46.25,46.34375,26.67658042907715,230000
1993-12-01,46.59375,46.625,46.40625,46.40625,26.712575912475586,379200
1993-12-02,46.5,46.5625,46.40625,46.53125,26.78451156616211,352000
1993-12-03,46.5,46.71875,46.5,46.71875,26.892452239990234,306000
1993-12-06,46.78125,46.9375,46.78125,46.875,26.98238182067871,99500
1993-12-07,46.875,46.90625,46.78125,46.84375,26.964393615722656,88800
1993-12-08,46.84375,46.84375,46.78125,46.84375,26.964393615722656,146700
1993-12-09,46.84375,46.90625,46.625,46.6875,26.874452590942383,416500
1993-12-10,46.71875,46.71875,46.5,46.59375,26.820499420166016,412900
1993-12-13,46.59375,46.875,46.53125,46.875,26.98238182067871,273200
1993-12-14,46.90625,46.90625,46.53125,46.53125,26.78451156616211,41900
1993-12-15,46.59375,46.625,46.46875,46.46875,26.74853515625,82600
1993-12-16,46.65625,46.65625,46.5625,46.625,26.838464736938477,78200
1993-12-17,46.40625,46.59375,46.375,46.5625,26.985984802246094,104700
1993-12-20,46.53125,46.65625,46.5,46.625,27.02219581604004,68800
1993-12-21,46.5625,46.5625,46.40625,46.46875,26.931642532348633,205700
1993-12-22,46.59375,46.8125,46.5,46.78125,27.112764358520508,410300
1993-12-23,46.75,46.84375,46.6875,46.75,27.094642639160156,533800
1993-12-27,46.75,47.0,46.75,47.0,27.239530563354492,447100
1993-12-28,46.96875,47.125,46.9375,47.09375,27.293874740600586,880600
1993-12-29,47.125,47.15625,47.0,47.03125,27.257646560668945,266700
1993-12-30,47.0,47.0,46.75,46.84375,27.148967742919922,219900
1993-12-31,46.9375,47.0,46.5625,46.59375,27.004085540771484,312900
1994-01-03,46.59375,46.65625,46.40625,46.46875,26.931642532348633,960900
1994-01-04,46.53125,46.65625,46.46875,46.65625,27.040307998657227,164300
1994-01-05,46.71875,46.78125,46.53125,46.75,27.094642639160156,710900
1994-01-06,46.8125,46.84375,46.6875,46.75,27.094642639160156,201000
1994-01-07,46.84375,47.0625,46.71875,47.03125,27.257646560668945,775500
1994-01-10,47.09375,47.59375,46.96875,47.59375,27.58365249633789,593700
1994-01-11,47.5625,47.5625,47.34375,47.5,27.529319763183594,295200
1994-01-12,47.53125,47.53125,47.1875,47.34375,27.438764572143555,158400
1994-01-13,47.21875,47.3125,47.15625,47.21875,27.36630630493164,244300
1994-01-14,47.375,47.5,47.375,47.40625,27.47498321533203,137200
1994-01-17,47.40625,47.46875,47.3125,47.40625,27.47498321533203,17700
1994-01-18,47.46875,47.53125,47.375,47.46875,27.511207580566406,166400
1994-01-19,47.40625,47.46875,47.25,47.34375,27.438764572143555,200800
1994-01-20,47.40625,47.5,47.375,47.46875,27.511207580566406,281100
1994-01-21,47.53125,47.53125,47.34375,47.375,27.456890106201172,85600
1994-01-24,47.34375,47.5625,47.1875,47.1875,27.348234176635742,373800
1994-01-25,47.21875,47.25,47.09375,47.1875,27.348234176635742,310400
1994-01-26,47.1875,47.34375,47.125,47.3125,27.420642852783203,145100
1994-01-27,47.40625,47.8125,47.34375,47.75,27.674211502075195,344500
1994-01-28,47.9375,48.03125,47.875,47.875,27.746641159057617,356500
1994-01-31,48.0625,48.3125,48.0,48.21875,27.945884704589844,313800
1994-02-01,48.15625,48.15625,47.90625,47.96875,27.800992965698242,303600
1994-02-02,48.125,48.28125,48.09375,48.28125,27.982088088989258,307600
1994-02-03,48.1875,48.1875,47.90625,48.0625,27.85532569885254,466100
1994-02-04,48.0625,48.125,46.96875,46.96875,27.2214298248291,1403200
1994-02-07,46.84375,47.3125,46.84375,47.1875,27.348234176635742,516400
1994-02-08,47.28125,47.28125,47.03125,47.21875,27.36630630493164,188200
1994-02-09,47.25,47.4375,47.1875,47.40625,27.47498321533203,144600
1994-02-10,47.375,47.40625,47.0,47.0,27.239530563354492,883900
1994-02-11,47.03125,47.28125,46.8125,47.15625,27.33009910583496,519400
1994-02-14,47.0625,47.375,47.0,47.21875,27.36630630493164,2742100
1994-02-15,47.3125,47.5,47.25,47.46875,27.511207580566406,374700
1994-02-16,47.53125,47.53125,47.34375,47.4375,27.493080139160156,287600
1994-02-17,47.65625,47.6875,47.03125,47.15625,27.33009910583496,342400
1994-02-18,47.1875,47.21875,46.75,46.875,27.167097091674805,313300
1994-02-22,47.0,47.34375,47.0,47.34375,27.438764572143555,154500
1994-02-23,47.40625,47.4375,47.0625,47.21875,27.36630630493164,391700
1994-02-24,47.0625,47.0625,46.5625,46.59375,27.004085540771484,770800
1994-02-25,46.65625,46.8125,46.5625,46.8125,27.130868911743164,531300
1994-02-28,46.9375,47.0625,46.8125,46.8125,27.130868911743164,333000
1994-03-01,46.8125,46.90625,46.375,46.625,27.02219581604004,423600
1994-03-02,46.03125,46.6875,45.90625,46.6875,27.058425903320312,581500
1994-03-03,46.625,46.625,46.4375,46.5625,26.985984802246094,223200
1994-03-04,46.5625,46.8125,46.40625,46.6875,27.058425903320312,595800
1994-03-07,46.84375,47.0,46.84375,46.9375,27.20331573486328,539800
1994-03-08,46.96875,46.96875,46.6875,46.75,27.094642639160156,880300
1994-03-09,46.8125,47.0,46.59375,46.96875,27.2214298248291,2500100
1994-03-10,46.9375,46.9375,46.4375,46.59375,27.004085540771484,207400
1994-03-11,46.65625,46.90625,46.40625,46.84375,27.148967742919922,576600
1994-03-14,47.03125,47.03125,46.84375,46.90625,27.185205459594727,345900
1994-03-15,47.0,47.09375,46.84375,46.875,27.167097091674805,748600
1994-03-16,46.9375,47.25,46.78125,47.25,27.384431838989258,455500
1994-03-17,47.09375,47.3125,47.09375,47.25,27.384431838989258,133000
1994-03-18,46.75,47.03125,46.71875,46.96875,27.378450393676758,365500
1994-03-21,46.8125,46.9375,46.71875,46.84375,27.30559730529785,324800
1994-03-22,46.84375,47.0625,46.75,46.96875,27.378450393676758,435700
1994-03-23,46.9375,47.0625,46.90625,46.9375,27.360240936279297,698500
1994-03-24,46.75,46.84375,46.15625,46.375,27.032350540161133,1200500
1994-03-25,46.40625,46.53125,45.9375,45.9375,26.777328491210938,100900
1994-03-28,46.0,46.0625,45.59375,46.0,26.813762664794922,1117200
1994-03-29,46.0,46.03125,45.09375,45.09375,26.285484313964844,338400
1994-03-30,45.125,45.25,44.46875,44.46875,25.921194076538086,1123900
1994-03-31,44.46875,44.6875,43.53125,44.59375,25.994050979614258,788800
1994-04-04,43.34375,44.03125,43.34375,43.90625,25.59330940246582,2627300
1994-04-05,44.34375,44.8125,44.34375,44.8125,26.121570587158203,1179000
1994-04-06,44.875,44.90625,44.5,44.8125,26.121570587158203,516500
1994-04-07,44.78125,45.125,44.53125,45.03125,26.249061584472656,666100
1994-04-08,44.9375,44.9375,44.46875,44.6875,26.048696517944336,242400
1994-04-11,44.8125,45.0625,44.703125,44.875,26.157987594604492,203300
1994-04-12,44.921875,45.0,44.71875,44.8125,26.121570587158203,1409200
1994-04-13,44.796875,44.90625,44.25,44.578125,25.984933853149414,364100
1994-04-14,44.5,44.828125,44.40625,44.59375,25.994050979614258,419900
1994-04-15,44.578125,44.78125,44.515625,44.59375,25.994050979614258,387300
1994-04-18,44.640625,44.765625,44.15625,44.296875,25.821014404296875,369100
1994-04-19,44.25,44.53125,43.984375,44.359375,25.857439041137695,472200
1994-04-20,44.40625,44.515625,44.078125,44.3125,25.830106735229492,508000
1994-04-21,44.5,44.96875,44.34375,44.90625,26.176218032836914,200300
1994-04-22,45.015625,45.046875,44.734375,44.859375,26.148881912231445,301800
1994-04-25,44.84375,45.359375,44.84375,45.328125,26.422117233276367,394600
1994-04-26,45.265625,45.34375,45.1875,45.28125,26.394790649414062,399000
1994-04-28,45.1875,45.25,44.8125,44.953125,26.203514099121094,287000
1994-04-29,44.875,45.15625,44.8125,45.09375,26.285484313964844,481900
1994-05-02,45.09375,45.71875,44.9375,45.375,26.44945526123047,275000
1994-05-03,45.390625,45.40625,45.0625,45.328125,26.422117233276367,183400
1994-05-04,45.421875,45.421875,45.078125,45.25,26.3765869140625,401900
1994-05-05,45.296875,45.375,45.1875,45.1875,26.340152740478516,659800
1994-05-06,44.96875,44.96875,44.59375,44.75,26.08513832092285,216300
1994-05-09,44.625,44.75,44.28125,44.359375,25.857439041137695,499300
1994-05-10,44.578125,44.84375,44.546875,44.703125,26.05781364440918,583400
1994-05-11,44.65625,44.71875,44.171875,44.296875,25.821014404296875,210600
1994-05-12,44.578125,44.625,44.40625,44.515625,25.948495864868164,305200
1994-05-13,44.640625,44.640625,44.296875,44.515625,25.948495864868164,321300
1994-05-16,44.609375,44.75,44.515625,44.53125,25.95762062072754,450400
1994-05-17,44.5625,45.1875,44.5,45.1875,26.340152740478516,470200
1994-05-18,45.21875,45.6875,45.015625,45.515625,26.531415939331055,824800
1994-05-19,45.421875,45.859375,45.421875,45.734375,26.658946990966797,531000
1994-05-20,45.65625,45.6875,45.5,45.5625,26.558740615844727,370400
1994-05-23,45.515625,45.53125,45.34375,45.484375,26.513198852539062,262700
1994-05-24,45.609375,45.84375,45.609375,45.671875,26.622495651245117,549600
1994-05-25,45.5,45.828125,45.34375,45.796875,26.695371627807617,738200
1994-05-26,45.78125,45.9375,45.734375,45.828125,26.713581085205078,369600
1994-05-27,45.75,45.875,45.671875,45.875,26.74090576171875,162000
1994-05-31,45.734375,45.90625,45.65625,45.8125,26.70448112487793,160000
1994-06-01,45.703125,46.015625,45.5625,46.015625,26.8228816986084,200500
1994-06-02,46.046875,46.046875,45.890625,45.96875,26.79555320739746,55100
1994-06-03,46.0,46.390625,45.859375,46.234375,26.95037269592285,550400
1994-06-06,46.328125,46.46875,46.1875,46.21875,26.941272735595703,99300
1994-06-07,46.140625,46.21875,46.03125,46.15625,26.90484619140625,120600
1994-06-08,46.265625,46.265625,45.78125,45.78125,26.686250686645508,131900
1994-06-09,45.984375,46.03125,45.890625,46.03125,26.83196449279785,80500
1994-06-10,46.078125,46.203125,46.078125,46.109375,26.87752342224121,83100
1994-06-13,46.046875,46.1875,46.03125,46.171875,26.913936614990234,109700
1994-06-14,46.3125,46.546875,46.3125,46.53125,27.1234188079834,161000
1994-06-15,46.546875,46.5625,46.3125,46.34375,27.014142990112305,142800
1994-06-16,46.34375,46.46875,46.296875,46.4375,27.068782806396484,44000
1994-06-17,46.15625,46.203125,45.8125,45.875,26.917692184448242,403800
1994-06-20,45.546875,45.625,45.4375,45.484375,26.688493728637695,137400
1994-06-21,45.453125,45.453125,44.90625,45.09375,26.459280014038086,139200
1994-06-22,45.21875,45.421875,45.171875,45.265625,26.560144424438477,279900
1994-06-23,45.34375,45.40625,44.9375,45.0,26.40427589416504,922500
1994-06-24,44.78125,44.78125,44.0,44.0625,25.854167938232422,353800
1994-06-27,44.234375,44.828125,44.015625,44.828125,26.303422927856445,371200
1994-06-28,44.84375,44.84375,44.25,44.609375,26.175077438354492,5382300
1994-06-29,44.671875,45.015625,44.625,44.75,26.257604598999023,311800
1994-06-30,44.828125,44.84375,44.3125,44.46875,26.092561721801758,271900
1994-07-01,44.6875,44.6875,44.375,44.5625,26.147563934326172,406900
1994-07-05,44.65625,44.859375,44.515625,44.796875,26.285097122192383,112000
1994-07-06,44.625,44.8125,44.46875,44.734375,26.24842643737793,174800
1994-07-07,44.734375,44.921875,44.6875,44.921875,26.358430862426758,66700
1994-07-08,44.640625,44.984375,44.625,44.90625,26.34927749633789,148400
1994-07-11,44.9375,45.015625,44.53125,44.75,26.257604598999023,124000
1994-07-12,44.765625,44.828125,44.515625,44.8125,26.29427146911621,257300
1994-07-13,44.828125,45.03125,44.828125,44.890625,26.340087890625,532700
1994-07-14,45.109375,45.46875,45.078125,45.375,26.624317169189453,494200
1994-07-15,45.34375,45.484375,45.328125,45.390625,26.633480072021484,49100
1994-07-18,45.390625,45.578125,45.390625,45.46875,26.6793212890625,72300
1994-07-19,45.546875,45.5625,45.375,45.375,26.624317169189453,609500
1994-07-20,45.40625,45.40625,45.0625,45.171875,26.5051326751709,185300
1994-07-21,45.171875,45.296875,45.078125,45.265625,26.560144424438477,86300
1994-07-22,45.375,45.40625,45.25,45.34375,26.60598373413086,151600
1994-07-25,45.359375,45.453125,45.3125,45.40625,26.64265251159668,120900
